year,month,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2013,10,61,189,25,42,1000,110,19.3,1008.4,12.1,0,SW,1.9
2013,10,69,159,19,55,1100,94,18.3,1008.3,12.5,0,SW,0.9
2013,10,79,172,14,83,1200,55,17.1,1008.5,12.6,0,SW,1
2013,10,95,180,12,107,1300,25,16.8,1008.4,12.7,0,SW,1.3
2013,10,90,127,11,111,1200,12,16.4,1008.1,12.9,0,SW,1.2
2013,10,81,107,12,107,1100,8,14.7,1007.6,12.7,0,SSE,1.2
2013,10,91,129,15,111,1100,1,14.5,1007.3,11.6,0,S,1
2013,10,97,127,13,87,1100,4,13.1,1007,11.5,0,S,1
2013,10,91,119,10,80,1200,1,12.2,1006.7,11.4,0,S,0
2013,10,86,125,8,75,1200,1,11.8,1006,11.3,0,W,0.5
2013,10,86,110,7,75,1300,1,11.7,1005.7,11.4,0,W,0.7
2013,10,94,116,7,75,1300,1,11.7,1005.8,11.4,0,N,0.6
2013,10,84,90,6,64,1300,1,13,1006.1,11.6,0,NE,0.9
2013,10,88,134,8,83,1500,1,14.1,1006.2,11.3,0,NE,1.1
2013,10,95,191,10,95,1600,1,14.7,1006.6,11.5,0,NE,1.2
2013,10,105,180,11,89,1900,1,14.9,1006.5,11.7,0,ENE,1.6
2013,10,103,196,11,90,2100,1,15.7,1006.1,12.1,0,NE,1.3
2013,10,101,191,12,88,2100,1,16.4,1005.4,12.2,0,NE,1.6
2013,10,101,191,12,88,2200,1,17.5,1004.7,12.4,0,NE,1.8
2013,10,118,217,15,103,2100,2,18.7,1003.8,12.9,0,NNE,1.6
2013,10,133,242,19,114,2200,6,19.5,1002.9,12.7,0,E,1.4
2013,10,150,240,21,126,2000,13,20.1,1002.6,13.1,0,NNE,1
2013,10,184,268,26,129,1800,42,20.3,1002.6,13,0,ENE,1.3
2013,10,179,263,27,112,1700,66,19.3,1002.3,13,0,NNE,0.8
2013,10,188,272,23,129,1900,47,18.2,1002.4,12.9,0,NE,0.8
2013,10,191,291,17,141,2000,22,17.7,1002.7,13,0,ENE,1.3
2013,10,194,267,15,155,2100,1,17.4,1002.7,12.9,0,NNE,0.9
2013,10,194,267,15,155,2100,1,15.3,1002.3,13.8,0,E,0
2013,10,201,227,12,127,2000,2,14.5,1002,13.5,0,W,1
2013,10,205,228,10,115,1900,5,14.3,1001.7,13.7,0,WNW,0.7
2013,10,211,233,9,134,2200,1,16.9,1002.8,13.4,0,NNE,2.3
2013,10,195,238,13,126,2000,1,17,1001.4,13.3,0,N,1.2
2013,10,180,212,14,100,1700,2,15.7,1000.8,13.4,0,WSW,1.1
2013,10,177,228,10,102,1800,1,14.2,1000.3,13.2,0,E,0.1
2013,10,177,212,7,94,1700,1,13.6,999.9,13.1,0,W,0.9
2013,10,180,194,7,94,1800,1,13.6,1000.7,13.3,0,W,0.9
2013,10,176,190,6,81,1800,1,13.3,1001.1,13,0,SE,0
2013,10,180,198,14,71,1700,15,13.6,1001,13.3,0,W,1.5
2013,10,178,181,7,69,1800,3,15.7,1002.2,14.6,0,W,1
2013,10,185,257,9,84,2100,1,20,1002.9,3.6,0,WNW,5.2
2013,10,174,257,20,77,1600,17,20.1,1003.8,2.4,0,WNW,5.5
2013,10,32,32,7,13,300,62,21,1004.5,2.3,0,NNW,4.5
2013,10,9,20,5,8,300,72,20.8,1004.9,2.6,0,WNW,7
2013,10,11,35,7,7,300,73,20.7,1005.5,2.5,0,NW,4.9
2013,10,11,35,7,7,300,74,20.3,1006.2,1.7,0,WNW,5.4
2013,10,12,13,6,6,300,73,20,1006.3,1.4,0,NW,5.4
2013,10,3,11,7,8,300,72,20.4,1006.6,0.8,0,NW,4.6
2013,10,10,11,7,9,300,74,19.6,1007.2,0.6,0,WNW,4.7
2013,10,6,6,4,12,300,74,18.8,1008.3,-0.6,0,NW,4.1
2013,10,5,5,4,14,300,72,18.3,1008.6,-0.5,0,WNW,2.8
2013,10,5,5,4,14,300,59,15.8,1008.8,0.4,0,NNE,1.8
2013,10,3,3,3,27,400,48,16,1008.8,-0.3,0,NNW,0.8
2013,10,4,4,4,31,300,54,12.1,1009.1,4.1,0,WNW,0.7
2013,10,3,6,4,32,300,51,10.2,1009.2,4.6,0,NNW,0.1
2013,10,10,43,5,28,300,46,8.8,1008.6,5.5,0,NW,0
2013,10,10,56,4,50,500,16,8.7,1008.6,6.1,0,W,0.7
2013,10,24,66,4,66,600,1,8.4,1008.8,5.9,0,W,0.9
2013,10,20,58,5,62,900,1,8.3,1008.9,6.4,0,SE,0.4
2013,10,13,26,6,67,800,1,7.9,1008.9,6,0,SW,0.9
2013,10,20,45,6,66,1000,1,7.3,1009.4,5.9,0,WSW,1.2
2013,10,20,31,7,65,600,1,7,1009.5,5.8,0,SW,0.4
2013,10,13,36,8,65,600,1,7.9,1009.8,6,0,S,1
2013,10,24,88,7,61,700,1,12.6,1010.5,6.4,0,SW,0.8
2013,10,25,74,11,63,1000,1,15.5,1010.7,5.1,0,SSW,1
2013,10,25,74,11,63,900,2,17.4,1010.3,5,0,WSW,2.5
2013,10,48,101,22,65,800,18,19.7,1009.6,2.5,0,SSW,4.1
2013,10,30,40,21,46,600,44,20.4,1008.8,4,0,SSW,2.3
2013,10,27,60,22,36,600,64,21.5,1007.6,4.5,0,WSW,3.1
2013,10,41,87,26,32,500,83,22.5,1006.8,4,0,SSE,2.3
2013,10,44,99,30,36,600,98,22.8,1006.4,4.3,0,S,2.1
2013,10,47,94,32,35,600,109,22.7,1006.4,5.1,0,SSW,2.1
2013,10,49,128,34,45,800,113,21.2,1006.4,5.9,0,S,0.9
2013,10,62,140,34,52,700,121,16.2,1007.2,8.7,0,ESE,0.5
2013,10,70,201,28,74,900,86,13.9,1007.8,9.3,0,ENE,0.8
2013,10,85,224,18,109,1300,29,12.7,1008.5,9.9,0,WNW,0.7
2013,10,111,251,12,141,2400,1,12.1,1009.2,10.2,0,W,0.9
2013,10,119,217,13,147,2500,1,11.5,1009.9,9.4,0,WNW,0.5
2013,10,120,200,12,142,2600,1,11.8,1010.5,9.2,0,N,0.8
2013,10,113,195,16,151,2200,1,11.5,1010.8,9.1,0,ENE,0.5
2013,10,100,176,17,141,1600,1,10.5,1011,8.8,0,W,0.6
2013,10,71,98,14,120,1100,1,9.6,1011.2,8.4,0,NW,0.5
2013,10,68,121,11,112,1100,1,9.2,1011,8.4,0,W,0.6
2013,10,56,121,12,93,900,1,8.9,1011.4,8.1,0,NW,0.6
2013,10,51,62,12,81,700,7,8.6,1011.8,7.8,0,W,0.7
2013,10,46,72,10,79,700,5,10.9,1012.3,8.3,0,NE,1.5
2013,10,50,76,9,82,800,2,12.3,1012.7,7.8,0,NE,1.9
2013,10,51,72,9,83,900,1,14.4,1013.6,7.4,0,NE,1.1
2013,10,52,90,10,73,900,6,15.9,1013.7,6.9,0,NE,1.4
2013,10,52,115,11,67,900,12,18,1013.8,6.5,0,NE,1.5
2013,10,53,94,12,73,900,18,20.1,1013.2,6.1,0,ENE,2.5
2013,10,48,100,13,81,1000,29,21.9,1012.3,4.9,0,ENE,1.9
2013,10,49,64,13,68,800,54,22,1011.5,4.5,0,ENE,1.8
2013,10,45,73,13,56,700,80,22.2,1010.6,4.7,0,ENE,2.7
2013,10,53,90,13,55,700,95,22.2,1010.1,6,0,NE,2.4
2013,10,61,103,17,64,800,105,21.6,1009.4,6.3,0,ENE,2.2
2013,10,62,148,22,69,800,113,20.9,1009.9,6.8,0,N,0.6
2013,10,91,198,23,93,1000,84,20.2,1010.1,7.9,0,NW,0.9
2013,10,84,148,25,110,1200,56,18.8,1010.2,9,0,NNW,0.7
2013,10,82,139,22,102,1500,18,17.6,1010.9,9.7,0,NE,0.6
2013,10,61,93,23,87,1800,1,17.6,1011.6,10,0,WNW,0.7
2013,10,83,170,22,104,1700,1,16.8,1011.6,9.9,0,ENE,0.4
2013,10,86,192,17,105,1700,1,16.7,1011.8,10.1,0,ENE,0.9
2013,10,69,92,29,88,1800,1,19.3,1011.8,7.1,0,NE,2.8
2013,10,82,142,89,82,2500,3,17.5,1011.7,9.1,0,E,0.9
2013,10,72,122,110,74,3200,8,18.2,1011.6,6.4,0,NE,2
2013,10,68,149,51,81,2600,1,17.8,1011.2,6.3,0,ESE,3.4
2013,10,46,59,31,50,1100,12,16.6,1011.4,7.8,0,E,3
2013,10,30,77,21,50,900,54,16.3,1012,8.3,0,ENE,4.1
2013,10,25,32,15,11,600,94,15.7,1012.3,8.9,0,ENE,2.1
2013,10,28,60,14,12,700,88,15.7,1012.5,8.9,0,E,1.9
2013,10,28,58,11,14,600,81,15.7,1013.1,9.1,0,ENE,1.5
2013,10,34,76,11,18,700,71,15.9,1013.3,8.9,0,NE,1.4
2013,10,44,54,13,22,700,62,16.1,1013.4,8.8,0,NE,1.2
2013,10,30,36,14,29,700,52,16,1013.3,9,0,NNE,1.1
2013,10,36,49,14,38,800,33,16.1,1012.8,9,0,NE,1.5
2013,10,49,84,13,43,900,28,16.3,1012,9.7,0,E,1.1
2013,10,52,83,13,36,800,44,16.3,1011.6,9.9,0,N,1.1
2013,10,56,83,11,40,800,39,15.9,1011.4,11.1,0,ESE,1.2
2013,10,56,83,11,40,900,30,15.9,1011.2,11.3,0,SE,0.9
2013,10,57,101,6,48,900,27,15.6,1011.1,11.4,0,S,0.9
2013,10,72,120,6,70,1100,2,14.8,1011.5,12.3,0,S,0.4
2013,10,76,120,5,72,1200,1,14.2,1012.1,12.6,0,SW,0.7
2013,10,75,106,4,72,1300,1,14.4,1012.3,12.6,0,SW,1
2013,10,87,130,4,73,1400,1,14.3,1012.7,12.7,0,W,0.9
2013,10,81,102,4,73,1400,1,14,1013.3,12.7,0,W,0.7
2013,10,88,145,3,71,1400,1,13.9,1013.6,12.9,0,W,1
2013,10,81,151,2,65,1500,1,13.9,1013.3,13.1,0.1,W,1.1
2013,10,79,120,2,62,1500,1,13.6,1013.3,13.1,0.1,WNW,1.1
2013,10,79,109,1,54,1500,1,13.4,1013.4,12.9,0,WNW,0.8
2013,10,79,104,1,51,1600,1,13.4,1013.7,12.8,0,S,0.6
2013,10,82,104,1,48,1700,1,13.3,1014.2,12.8,0,NE,1.3
2013,10,77,106,1,43,1600,1,13.2,1014.6,12.7,0,SSW,0.1
2013,10,76,77,1,39,1500,1,12.8,1015.6,12.5,0,W,0.8
2013,10,70,80,1,35,1500,1,12.8,1016.6,12.5,0,NW,0
2013,10,64,69,1,41,1400,1,14.1,1017.8,12.3,0,NE,1.5
2013,10,41,69,2,43,1000,1,15.6,1018.9,7.1,0,NNE,2.2
2013,10,25,25,4,43,600,4,16.3,1019.2,-0.4,0,ENE,4.3
2013,10,18,18,2,29,400,12,15.8,1020.5,-1.3,0,NE,2.2
2013,10,14,14,2,20,400,25,15.8,1020.6,-1.8,0,NE,3.8
2013,10,11,11,1,13,300,38,15.7,1020.7,-1.9,0,NE,2.8
2013,10,12,12,1,12,300,41,15.6,1021,-1.1,0,E,2.9
2013,10,12,119,1,12,300,24,14.6,1021.3,-1.9,0,E,4.4
2013,10,NA,87,1,NA,NA,43,14.7,1021.7,-2.3,0,ENE,3.7
2013,10,4,87,1,2,400,40,14.2,1022.3,-3.2,0,E,2.9
2013,10,8,8,2,4,400,38,10.7,1023.1,1.5,0,ENE,0.5
2013,10,12,12,3,4,400,32,8.9,1024.2,1.3,0,SE,0.4
2013,10,14,14,2,4,400,27,6.7,1024.9,1.4,0,W,0.8
2013,10,14,10,1,5,400,26,5.9,1025.9,2.7,0,W,0.9
2013,10,17,25,1,6,400,19,5.3,1026.5,3.5,0,W,0.7
2013,10,17,21,1,6,500,14,4.6,1026.7,2.5,0,NNE,0.1
2013,10,14,21,3,7,500,5,4.9,1026.8,-0.1,0,NE,1.2
2013,10,16,16,3,8,400,10,8,1027,-4.8,0,N,1.3
2013,10,8,8,2,8,300,34,8.5,1027,-5.7,0,ENE,1.5
2013,10,6,6,1,8,200,26,7.2,1026.7,-5.2,0,N,0.7
2013,10,8,8,2,9,200,23,3.4,1026.5,-2.8,0,S,0
2013,10,6,6,4,10,200,35,4.5,1026.7,-1.9,0,WNW,1
2013,10,6,26,3,10,200,33,3.1,1026.8,-1.8,0,W,0.5
2013,10,5,12,4,11,300,23,3.2,1026.9,-1.9,0,E,0.1
2013,10,7,12,9,11,400,14,10,1027.3,-6,0,ENE,1.3
2013,10,14,18,18,11,600,12,11.7,1027.1,-5.8,0,NE,2.3
2013,10,14,29,24,11,600,22,12.8,1026.6,-7.3,0,NE,2.4
2013,10,10,29,18,11,400,35,13.5,1025.8,-6.2,0,W,1.8
2013,10,11,12,13,11,400,45,15.3,1024.5,-5.2,0,WSW,1.9
2013,10,11,17,13,10,400,50,15.4,1023,-6.2,0,SSW,1.3
2013,10,13,17,10,10,300,55,16.1,1022,-4,0,SW,2.1
2013,10,12,19,9,10,400,54,16.2,1021.2,-2.8,0,SSW,2
2013,10,13,24,8,10,300,60,15.9,1020.9,-2.1,0,SSW,1.8
2013,10,19,70,7,NA,400,77,14.7,1020.7,-1.8,0,SW,1.5
2013,10,26,88,8,53,400,73,12.3,1020.5,-2,0,SW,1.5
2013,10,26,80,7,68,500,42,9.3,1020.6,1,0,S,0.9
2013,10,37,111,8,103,700,8,7.8,1020.8,1.2,0,SSE,1.1
2013,10,49,115,9,102,700,8,7,1020.9,1.3,0,WSW,1
2013,10,63,119,13,106,700,6,5.5,1021.1,2.8,0,W,0.8
2013,10,74,160,12,105,900,3,4.6,1020.9,2.9,0,W,0.8
2013,10,74,144,10,99,900,3,4,1020.7,2.8,0,W,1
2013,10,75,155,7,94,1000,3,3.4,1020.7,2.4,0,W,0.4
2013,10,80,163,7,90,1200,3,2.9,1020.6,2,0,W,0.9
2013,10,50,51,5,91,900,1,3.1,1020.5,2.2,0,WNW,0.6
2013,10,47,66,6,91,800,2,3,1020.4,2.3,0,ESE,0.4
2013,10,41,69,5,91,700,1,2.7,1020.5,2,0,WSW,0.5
2013,10,29,30,5,73,500,1,2.1,1020.4,1.4,0,WSW,1
2013,10,24,38,4,69,500,1,2.2,1020.4,1.6,0,WSW,0.7
2013,10,30,65,2,68,600,1,7.2,1020.7,2.9,0,WSW,1.3
2013,10,32,108,4,74,1100,2,11.9,1020.8,0.3,0,WSW,1.4
2013,10,42,91,11,90,1200,5,14.3,1020.3,-0.2,0,SW,1.2
2013,10,36,36,18,90,1000,10,16.4,1019.8,-0.8,0,S,1.5
2013,10,44,191,15,NA,1100,11,18.2,1018.6,-1.1,0,E,1.1
2013,10,39,81,18,NA,800,31,19.1,1017.6,-2,0,SW,2
2013,10,37,81,9,62,600,60,20,1016.9,-1.2,0,WSW,2.1
2013,10,27,34,8,45,500,81,20,1016.4,-2.4,0,SSW,2.2
2013,10,20,34,6,30,400,83,20.1,1016.3,-1.7,0,S,1.7
2013,10,27,64,6,35,500,90,18.3,1016.3,-1,0,WSW,1.2
2013,10,31,90,6,55,600,67,15.6,1016.7,1.7,0,SW,0.9
2013,10,40,103,7,88,700,38,13.1,1017.3,3.2,0,SSW,0.8
2013,10,82,193,10,115,1100,27,10.9,1017.6,5.4,0,SW,1.1
2013,10,111,226,11,125,1400,9,10.7,1018,4.8,0,SSW,1.4
2013,10,118,186,11,122,1500,2,9.5,1018.5,5.7,0,SSW,1.1
2013,10,127,191,11,113,1500,1,7.9,1018.7,6.4,0,SW,0
2013,10,139,221,10,106,1600,2,6.9,1018.7,5.8,0,W,0.8
2013,10,162,242,11,105,1800,2,6,1018.8,4.3,0,W,1.1
2013,10,168,222,7,100,2000,2,5.4,1019,4.2,0,ENE,0.2
2013,10,170,204,6,97,2100,2,5,1019.2,4.1,0,W,0.5
2013,10,170,204,6,97,2200,2,6.3,1019.3,4.8,0,NE,0.4
2013,10,174,187,5,90,2200,2,7.4,1019.7,4.4,0,NE,1
2013,10,132,143,5,91,1900,2,5.4,1020.2,4.2,0,SSW,0.4
2013,10,115,176,6,96,1900,2,4.9,1020.7,4.2,0,W,0.9
2013,10,133,189,6,90,2000,2,7.4,1021.4,6.7,0,WSW,0.7
2013,10,118,186,8,88,1800,2,11.7,1021.8,4.9,0,NNW,0.8
2013,10,103,142,15,93,1600,3,13.5,1021.5,4.6,0,ENE,0.8
2013,10,109,158,25,103,1500,7,15.6,1021,4.6,0,E,1.2
2013,10,146,237,44,127,1800,16,16.8,1020.4,5.4,0,SSE,2.1
2013,10,201,307,43,178,2100,18,17.6,1019.3,4.5,0,SE,1.4
2013,10,198,210,59,128,1600,50,18.3,1018.6,2.6,0,S,2.1
2013,10,157,210,55,128,1100,70,18.8,1018.3,1.3,0,S,1.7
2013,10,107,19,40,NA,900,78,17.9,1018,2.2,0,SW,2.2
2013,10,101,68,35,45,900,90,16.7,1017.9,4,0,S,1.5
2013,10,142,198,53,75,1200,78,14.9,1018.1,3.4,0,SSE,1.3
2013,10,157,213,41,101,1400,58,11.9,1018.8,4.8,0,S,1.2
2013,10,183,235,26,130,1600,27,10.9,1018.9,5.4,0,S,1.4
2013,10,199,255,15,153,1900,4,10.1,1019,6.4,0,SSW,0.8
2013,10,198,254,11,151,2100,3,9.1,1019.2,6.7,0,S,1
2013,10,209,246,10,144,2400,3,9.7,1019.3,6.8,0,S,1.1
2013,10,218,240,8,141,2800,4,7.9,1019.1,6.5,0,ESE,0
2013,10,188,218,7,130,2600,3,7.4,1019.1,6.7,0,W,0.6
2013,10,196,242,8,131,2500,4,7,1019,6.4,0,ENE,0
2013,10,252,260,8,119,2200,4,6.7,1018.7,6.3,0,W,0.5
2013,10,228,202,8,107,2000,2,6.7,1018.6,6.3,0,NE,0.4
2013,10,211,179,8,99,1900,2,8.2,1019,6.3,0,ENE,0.7
2013,10,206,240,7,106,2300,2,8.1,1019.3,5.7,0,W,0.7
2013,10,229,282,8,121,2500,3,6.8,1019.6,5.9,0,NNW,0.7
2013,10,209,242,8,110,2400,2,10.3,1020.4,5.7,0,NE,1.8
2013,10,200,258,14,114,2600,3,11.5,1020.3,5.8,0,NNE,1.6
2013,10,212,232,36,128,2700,4,12.7,1019.6,5.8,0,E,2
2013,10,220,258,52,139,2600,5,14,1019.3,5.6,0,NE,1.9
2013,10,242,297,70,160,2900,7,15.1,1018.4,5.6,0,ENE,1.2
2013,10,262,334,83,176,3000,10,16.5,1017.5,6.6,0,E,1.9
2013,10,284,336,89,189,3000,14,17.2,1016.9,6.7,0,E,1.4
2013,10,291,354,83,201,2800,17,17.5,1016.5,6.7,0,ESE,1.7
2013,10,275,299,77,175,2300,42,17.1,1016.6,7.4,0,SSW,0.9
2013,10,220,235,79,124,1900,83,15.6,1016.3,7.9,0,WSW,0.7
2013,10,244,285,51,125,2000,53,13.1,1016.8,9.9,0,W,0.4
2013,10,248,257,36,166,2100,10,11.2,1017.2,9.5,0,NNW,0.1
2013,10,256,267,35,180,2200,2,10.6,1017,9.4,0,W,0.1
2013,10,279,306,24,175,2600,4,10.2,1017.3,9.3,0,N,0
2013,10,307,329,17,167,3200,6,10.8,1017.8,9.9,0,SSW,0.4
2013,10,294,301,16,158,2700,3,11.9,1017.7,9.6,0,NW,0.5
2013,10,283,299,17,158,3100,3,14,1017.9,8.4,0,N,1.3
2013,10,234,252,24,173,2700,1,13,1018,9.8,0,NW,0.6
2013,10,261,362,20,151,2500,1,12.2,1017.7,10.3,0,WNW,0.2
2013,10,214,239,10,134,2300,1,11.5,1017.3,9.6,0,NNW,0
2013,10,271,239,11,128,2300,1,12.9,1017.4,8.8,0,NNE,2.1
2013,10,263,171,15,128,2100,1,12.6,1017.9,6.2,0,N,1.7
2013,10,184,5,18,99,1500,1,12.6,1018.1,-0.7,0,NW,1
2013,10,56,56,20,57,700,8,12.3,1018.6,-2,0,NNE,1.3
2013,10,30,30,16,50,600,12,12.7,1019.5,-1.6,0,NNE,1
2013,10,30,30,14,55,700,10,14.2,1019.8,-2.7,0,NNW,1.3
2013,10,17,17,12,45,600,19,15.8,1019.6,-3.2,0,NW,3.1
2013,10,10,10,8,40,600,28,16,1019.5,-3.5,0,WNW,3.3
2013,10,10,10,8,40,400,49,16.8,1018.9,-3.9,0,NW,2.8
2013,10,3,6,2,14,400,58,18.1,1018.4,-2.8,0,NNW,2.6
2013,10,3,6,2,14,400,58,18.3,1018.1,-2.1,0,WNW,5.2
2013,10,13,24,6,14,400,62,18.4,1018,-1.5,0,WNW,4.7
2013,10,11,16,6,14,400,62,18,1018.2,-1.3,0,NW,2.1
2013,10,11,19,4,14,400,60,16.9,1018.7,-1.3,0,NNW,4
2013,10,13,23,4,18,400,56,15.9,1018.8,-1.2,0,WNW,3.7
2013,10,13,27,6,29,500,44,15.3,1019.6,-0.1,0,NE,2.8
2013,10,16,32,3,34,500,39,13.8,1020.3,-0.7,0,N,2.4
2013,10,5,6,1,26,500,46,13.7,1020.4,-1.5,0,WSW,0.7
2013,10,4,6,1,35,500,43,9.6,1020.6,1.7,0,W,0.6
2013,10,15,44,1,39,500,32,7.4,1020.1,2.9,0,NW,0
2013,10,17,25,1,48,500,21,6.5,1019.8,2.8,0,NW,0.2
2013,10,19,44,1,72,700,1,6,1019.6,2.3,0,W,1
2013,10,23,43,1,72,700,1,5.3,1019.7,3.1,0,ENE,0.7
2013,10,16,22,2,72,700,1,4.9,1019.5,3.2,0,NE,0.6
2013,10,20,36,1,67,900,1,6.8,1019.6,2.7,0,W,0.4
2013,10,22,36,2,68,700,1,9.6,1019.6,0.2,0,NE,2.2
2013,10,15,15,2,69,500,1,9.7,1019.9,1.3,0,ESE,1.1
2013,10,7,18,2,66,500,1,6.5,1020.2,1.4,0,SE,1.7
2013,10,18,34,2,63,600,1,12,1020.6,0.4,0,NE,1.4
2013,10,17,43,2,59,700,2,14,1020.8,-0.9,0,NE,2.2
2013,10,17,43,2,59,600,15,15.5,1020.7,-1.1,0,ENE,1.3
2013,10,21,10,6,49,600,26,16.6,1019.9,-0.6,0,ENE,1.8
2013,10,8,8,10,36,600,41,17.8,1018.6,-2,0,E,2.6
2013,10,11,8,12,24,500,55,18.9,1017.3,-3.3,0,NE,3.6
2013,10,11,11,8,20,500,65,19.8,1016.7,-0.8,0,SSE,0.9
2013,10,17,17,8,20,500,69,18.7,1016.3,-1.2,0,SW,0.9
2013,10,13,35,7,25,500,67,18.4,1016,0,0,WSW,1.5
2013,10,13,85,6,39,600,53,16.8,1016,0,0,WSW,1.9
2013,10,12,19,7,58,700,41,14.1,1016.4,0.7,0,SW,1.3
2013,10,30,101,7,87,900,16,12.8,1016.7,2,0,SW,1.1
2013,10,46,148,7,106,1200,1,10.9,1016.9,2.7,0,SW,1.3
2013,10,63,158,7,107,1400,2,8.9,1017.1,4.1,0,S,0.7
2013,10,71,137,7,107,1400,2,8.7,1017.2,5.4,0,S,0.7
2013,10,62,120,6,102,1300,1,7.7,1017,4.5,0,S,0.8
2013,10,68,120,6,95,1100,1,6.8,1017.2,4.6,0,WNW,1
2013,10,67,100,5,89,1000,1,6.2,1017.2,4.8,0,WNW,0.4
2013,10,66,86,6,88,900,1,5.8,1016.9,4.8,0,W,0.4
2013,10,71,94,6,86,900,1,5.3,1016.5,4.4,0,W,0.8
2013,10,75,106,5,83,1000,1,5.3,1016.3,4.6,0,W,0.5
2013,10,77,124,4,78,1200,1,5.9,1016.4,5.2,0,W,0.5
2013,10,75,116,4,75,1300,1,6.3,1016.5,5.3,0,WSW,0.6
2013,10,79,144,5,82,1400,1,7.4,1016.5,4.9,0,NNE,0.9
2013,10,86,185,6,95,1800,2,9.5,1017.2,4.1,0,NE,1
2013,10,90,177,9,92,1800,2,12.2,1017.4,2.9,0,NNE,1.6
2013,10,82,168,10,89,1500,1,13.6,1017.5,3.1,0,NE,1.2
2013,10,83,148,16,105,1500,3,15.2,1017.2,2.7,0,SE,2
2013,10,95,160,23,129,1400,8,16.7,1016.6,3.7,0,SSW,1.3
2013,10,95,199,22,163,1600,10,17.5,1015.6,3.4,0,SSW,2.2
2013,10,116,161,30,146,1300,30,18.3,1015,3,0,SSE,2.6
2013,10,86,88,30,62,900,83,18.4,1014.9,2.6,0,SW,1.2
2013,10,88,105,36,50,900,103,18.1,1014.9,1.6,0,SSW,1.7
2013,10,78,89,38,50,900,104,16.8,1015,2.8,0,SSW,1.1
2013,10,78,71,29,46,800,102,14.6,1015.6,2.8,0,S,1
2013,10,71,117,19,77,1000,64,12.4,1016.1,3.6,0,SW,0.6
2013,10,71,132,13,114,1300,25,9.9,1016.4,5.7,0,S,1.3
2013,10,75,152,9,138,1600,5,9.5,1016.9,4.3,0,S,0.8
2013,10,121,152,9,143,1900,3,8.4,1017.2,5.3,0,S,0.9
2013,10,142,206,9,143,2300,4,9.7,1017.2,3.6,0,S,1.2
2013,10,143,190,8,133,2300,3,7.6,1017.3,5.6,0,SSW,0.4
2013,10,133,152,8,130,2100,2,7.1,1017.3,5.1,0,S,1
2013,10,134,172,8,122,2000,2,6.5,1017.3,4.8,0,E,0
2013,10,145,173,7,112,1900,2,6.3,1016.8,5.3,0,E,0
2013,10,145,174,5,101,2000,1,5.6,1015.9,4.7,0,ESE,0.7
2013,10,141,174,4,101,1900,1,5.8,1016.4,4.9,0,NE,0.5
2013,10,144,148,4,94,1900,1,5.1,1016.8,4.5,0,WSW,0.4
2013,10,120,148,4,94,1600,1,5.5,1017.3,5.1,0,NE,0.2
2013,10,120,149,4,90,1700,1,7.3,1017.7,7,0,WNW,1
2013,10,128,271,7,114,2600,3,10.7,1017.7,6.4,0,NE,1.4
2013,10,171,264,12,129,2700,4,12.8,1017.3,6.8,0,SSE,1.2
2013,10,175,242,23,137,2400,4,14.2,1016.4,7,0,SE,1.5
2013,10,179,220,23,127,1900,11,15.8,1014.6,5.4,0,SSE,1.8
2013,10,188,220,145,98,2500,31,16.7,1013.7,5.6,0,SW,2
2013,10,151,155,113,94,1400,57,16.8,1012.8,6.3,0,SSW,2.5
2013,10,149,170,123,61,1300,87,17,1012,7.1,0,S,1.4
2013,10,146,168,137,69,1400,90,16.7,1011.7,6.8,0,WSW,2.1
2013,10,135,164,141,76,1400,81,15.3,1012.3,7.6,0,WNW,1.1
2013,10,141,174,110,83,1400,68,15.2,1013.1,5.4,0,N,1.8
2013,10,141,176,83,101,1500,39,14.3,1013.5,5.9,0,NW,0
2013,10,106,154,39,83,1400,35,13.8,1013.4,4.6,0,NW,1.3
2013,10,106,202,6,82,1400,12,12.8,1013.8,7,0,NE,1.9
2013,10,99,202,9,95,1300,8,10.5,1013.8,6.4,0,N,0.8
2013,10,81,85,9,104,1300,1,11.6,1013.8,1.8,0,NE,2.3
2013,10,81,85,9,95,1300,2,10.7,1014.2,-2.4,0,NE,2.2
2013,10,99,25,7,79,1100,6,10.4,1014.8,-6.9,0,ENE,2
2013,10,57,21,7,69,1000,10,10.2,1015.2,-9.5,0,NE,1.9
2013,10,43,43,12,61,800,19,9.1,1015.2,-8.5,0,NE,1.9
2013,10,25,77,11,56,600,24,8.3,1015.3,-2.4,0,NE,1.5
2013,10,25,153,2,54,800,13,7.6,1015.7,-0.4,0,NE,2.1
2013,10,27,11,2,44,700,23,6.8,1015.6,-1.6,0,ENE,1.5
2013,10,27,27,2,37,500,140,6.7,1015.6,-2.7,0,NE,1.4
2013,10,17,28,2,37,600,16,8.6,1016.5,-4.6,0,NE,2.5
2013,10,21,58,4,54,700,14,10.5,1016.4,-8.7,0,NE,1.7
2013,10,12,14,11,53,700,20,12.2,1016.3,-8.4,0,E,1.1
2013,10,12,45,16,53,1300,24,13.1,1015.9,-10.1,0,E,2.2
2013,10,35,71,15,52,700,28,14.2,1015,-8.5,0,SW,1.1
2013,10,22,22,14,53,600,42,15.2,1014,-8.3,0,ESE,1.2
